EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInRole,MonthsInCurrentRole,PercentSalaryHike,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PromotionInLast5Years,Gender,MaritalStatus,EducationField,Attrition
1361,44,Finance,Engineer,1720,4,6,30,21,9,11,4,1,1,2,0,Female,Single,Other,0
1362,48,Finance,Engineer,15726,34,18,32,24,5,18,2,2,4,2,1,Male,Married,Life Sciences,1
1363,23,Sales,Manager,6318,12,9,28,12,7,23,1,1,2,2,0,Male,Divorced,Other,1
1364,44,Finance,Manager,8849,9,8,4,16,5,28,3,4,1,2,1,Female,Single,Technical,0
1365,57,Operations,Analyst,7118,10,3,12,20,3,22,4,2,1,3,1,Male,Married,Life Sciences,0
1366,51,Operations,Specialist,11356,17,14,0,21,5,11,1,1,4,2,1,Male,Married,Life Sciences,1
1367,29,Sales,Manager,6076,33,12,22,19,7,18,2,4,2,3,0,Female,Single,Technical,1
1368,62,IT,Manager,19755,38,1,39,13,7,8,1,4,1,2,0,Female,Single,Technical,0
1369,24,IT,Engineer,16707,22,1,2,24,9,15,4,1,4,2,1,Female,Single,Life Sciences,1
1370,27,Finance,Specialist,2962,6,15,2,21,1,9,3,4,1,1,0,Female,Single,Medical,0
1371,62,Finance,Analyst,17405,38,8,6,17,7,15,2,3,3,3,1,Female,Single,Life Sciences,0
1372,34,Finance,Manager,17752,2,12,35,25,5,7,3,2,4,5,0,Male,Married,Medical,0
1373,43,IT,Specialist,9736,11,2,34,20,1,20,3,3,1,3,1,Male,Single,Other,0
1374,38,HR,Specialist,9313,6,8,14,25,0,13,1,1,4,4,0,Female,Single,Medical,0
1375,45,Operations,Analyst,3568,25,12,39,18,5,13,1,3,4,5,0,Male,Divorced,Medical,0
1376,63,HR,Specialist,7253,32,1,2,12,6,1,4,1,2,1,0,Male,Married,Technical,0
1377,19,HR,Specialist,8737,36,7,28,25,9,20,4,1,2,3,0,Male,Divorced,Life Sciences,0
1378,60,IT,Specialist,15675,14,8,29,14,4,4,3,4,1,1,0,Male,Married,Other,0
1379,18,HR,Manager,7691,1,15,38,13,9,24,4,4,4,5,0,Male,Married,Life Sciences,0
1380,53,Sales,Analyst,19398,6,1,17,23,7,4,3,1,4,1,1,Female,Married,Medical,0
1381,43,Finance,Specialist,16122,31,5,10,21,8,4,2,2,3,1,1,Female,Single,Medical,0
1382,46,Sales,Specialist,2501,3,7,42,25,3,13,3,2,4,0,0,Male,Divorced,Medical,0
1383,38,Operations,Manager,18917,19,4,48,19,6,2,4,2,2,3,1,Male,Married,Life Sciences,0
1384,28,Finance,Analyst,16377,35,8,59,24,7,28,4,3,4,1,0,Female,Married,Medical,0
1385,57,HR,Engineer,11732,31,0,37,15,5,26,3,1,2,0,1,Female,Married,Life Sciences,1
1386,28,Operations,Manager,5976,27,8,39,20,1,23,1,4,3,0,1,Female,Divorced,Other,0
1387,53,Finance,Analyst,18362,12,9,0,19,6,15,3,3,1,2,1,Female,Married,Other,0
1388,56,HR,Specialist,2015,0,3,28,13,8,4,3,3,2,2,1,Male,Divorced,Life Sciences,0
1389,57,Sales,Analyst,13978,34,2,9,17,4,27,1,4,1,5,0,Female,Divorced,Other,0
1390,52,Finance,Analyst,2691,29,9,27,12,1,6,2,1,1,3,1,Female,Single,Technical,0
1391,51,HR,Analyst,12360,35,14,56,20,3,3,1,3,1,2,1,Male,Married,Medical,0
1392,64,Sales,Engineer,14948,24,10,30,14,2,7,4,1,1,5,1,Female,Married,Medical,0
1393,41,Operations,Analyst,7797,15,13,18,22,3,6,1,1,2,3,0,Female,Divorced,Medical,1
1394,39,Operations,Engineer,18155,18,5,2,25,9,3,4,1,3,5,1,Female,Divorced,Technical,0
1395,22,Operations,Specialist,9834,0,11,35,25,6,4,4,4,4,0,0,Female,Single,Medical,0
1396,50,Operations,Engineer,7508,4,12,42,0,9,10,3,1,2,0,0,Female,Married,Life Sciences,0
1397,53,IT,Specialist,9487,21,16,14,22,7,21,3,3,3,3,1,Male,Divorced,Medical,0
1398,64,Finance,Specialist,4832,23,15,32,24,0,9,2,4,4,5,0,Male,Married,Life Sciences,1
1399,37,Finance,Engineer,2287,36,2,40,15,7,6,4,4,1,5,1,Male,Married,Other,1
1400,36,IT,Manager,7722,35,1,42,20,4,29,3,3,4,2,1,Male,Married,Life Sciences,0
1401,52,HR,Executive,11373,35,10,50,14,6,20,4,4,4,2,1,Male,Divorced,Life Sciences,0
1402,60,HR,Analyst,18506,3,8,44,17,0,27,2,3,3,3,1,Female,Married,Life Sciences,0
1403,34,Operations,Executive,5176,35,2,25,18,1,11,4,2,4,4,1,Female,Divorced,Medical,0
1404,62,Sales,Analyst,4072,17,17,15,17,0,7,2,3,1,2,1,Female,Single,Technical,0
1405,60,HR,Analyst,8415,15,19,35,25,4,18,2,4,2,1,1,Female,Single,Technical,0
1406,51,Sales,Specialist,6533,17,14,32,17,5,4,2,3,2,2,0,Female,Divorced,Life Sciences,0
1407,26,Finance,Analyst,9288,21,13,19,21,9,5,3,2,3,4,0,Female,Married,Medical,0
1408,43,Sales,Analyst,17189,1,1,12,23,8,4,1,1,1,5,1,Female,Single,Technical,0
1409,19,Finance,Engineer,12952,20,16,32,22,7,4,1,1,1,0,1,Female,Single,Other,0
1410,26,IT,Executive,6212,35,7,4,12,6,27,3,1,4,0,0,Female,Divorced,Other,0
1411,26,IT,Engineer,1566,38,9,36,13,4,13,4,4,3,5,1,Female,Divorced,Medical,0
1412,57,Operations,Analyst,17355,38,17,13,25,2,16,3,2,1,0,0,Female,Divorced,Other,0
1413,34,HR,Specialist,13978,28,18,26,24,8,25,4,3,1,2,0,Female,Divorced,Other,0
1414,18,Operations,Engineer,9033,25,7,22,20,4,14,2,3,1,0,1,Female,Divorced,Other,0
1415,42,Finance,Engineer,16603,20,7,13,13,2,11,3,3,2,4,1,Male,Divorced,Technical,1
1416,60,Operations,Manager,6116,16,2,39,24,2,29,1,3,2,4,0,Female,Divorced,Other,0
1417,57,Sales,Analyst,14777,15,2,3,24,2,2,4,4,2,2,0,Male,Married,Life Sciences,0
1418,59,Finance,Specialist,19024,30,11,38,23,5,22,3,4,4,5,1,Female,Married,Life Sciences,0
1419,42,IT,Engineer,7230,8,16,51,20,0,14,3,2,4,1,1,Female,Married,Other,0
1420,56,HR,Engineer,12224,30,3,18,14,3,24,4,3,4,2,0,Female,Married,Life Sciences,0
1421,52,Finance,Specialist,13272,13,16,46,22,7,24,2,1,1,0,0,Male,Single,Technical,0
1422,20,Finance,Analyst,17768,36,13,53,18,2,27,2,4,2,2,0,Male,Married,Medical,0
1423,54,Sales,Manager,14440,1,18,3,21,4,7,2,2,1,4,1,Female,Single,Life Sciences,1
1424,61,HR,Engineer,18432,13,8,29,18,1,26,2,2,1,2,1,Female,Single,Other,1
1425,61,IT,Manager,16143,32,11,18,19,1,11,4,4,3,2,1,Female,Single,Medical,0
1426,47,Finance,Executive,1698,34,4,30,22,6,4,1,1,1,1,0,Female,Divorced,Medical,0
1427,55,Finance,Analyst,18455,38,10,30,21,9,7,3,1,4,4,0,Male,Single,Other,1
1428,51,Sales,Executive,18674,19,19,8,23,2,29,3,3,2,3,1,Male,Single,Life Sciences,0
1429,29,Operations,Executive,11330,1,2,52,0,4,16,2,4,2,3,0,Female,Single,Technical,1
1430,36,IT,Executive,15298,18,14,12,23,2,26,4,1,1,4,0,Male,Divorced,Life Sciences,0
1431,54,HR,Analyst,19058,36,13,13,23,5,6,1,4,4,3,0,Male,Married,Life Sciences,0
1432,61,Finance,Analyst,12969,17,10,54,17,9,27,1,2,4,0,0,Female,Married,Technical,1
1433,34,Finance,Specialist,1678,15,19,59,25,2,6,3,2,4,3,0,Female,Single,Medical,0
1434,27,IT,Manager,18618,3,7,45,23,7,2,2,2,2,0,1,Female,Single,Technical,0
1435,64,Operations,Manager,2298,11,3,53,0,1,24,3,4,4,4,1,Male,Married,Technical,0
1436,29,Finance,Specialist,9101,28,11,9,25,2,8,3,3,4,3,1,Female,Married,Other,1
1437,33,IT,Specialist,4295,6,7,47,11,7,27,1,3,1,3,1,Male,Married,Other,1
1438,41,Sales,Executive,13996,13,5,30,16,7,7,4,1,3,5,1,Female,Married,Life Sciences,0
1439,36,Operations,Specialist,6088,11,14,36,24,0,27,1,4,4,0,0,Female,Single,Other,0
1440,25,HR,Engineer,8797,34,11,22,17,7,25,3,3,1,0,0,Male,Single,Technical,0
1441,48,Finance,Manager,4584,4,15,26,0,9,24,2,4,1,2,0,Male,Single,Technical,0
1442,38,IT,Specialist,12610,16,15,5,24,1,14,2,3,4,1,1,Male,Married,Other,0
1443,34,Sales,Engineer,2231,31,19,25,12,6,9,4,2,3,3,0,Male,Divorced,Other,1
1444,40,HR,Engineer,2629,9,19,1,16,5,15,4,2,2,5,0,Male,Married,Other,0
1445,54,IT,Engineer,3105,16,3,44,22,1,25,4,1,3,1,0,Male,Married,Technical,0
1446,33,IT,Engineer,13470,4,10,12,18,4,22,3,2,4,5,1,Female,Divorced,Medical,0
1447,23,HR,Executive,12437,8,12,50,17,6,18,3,3,3,1,0,Male,Divorced,Medical,0
1448,25,Sales,Engineer,12862,32,8,49,17,7,12,4,1,1,3,0,Male,Married,Other,0
1449,42,Sales,Executive,4433,35,3,59,24,2,23,2,1,1,5,1,Female,Divorced,Life Sciences,1
1450,35,Operations,Executive,16687,35,11,18,18,0,19,2,2,3,0,1,Male,Divorced,Life Sciences,0
1451,42,Finance,Engineer,6574,17,8,0,19,6,13,2,4,2,2,0,Male,Divorced,Medical,1
1452,29,HR,Manager,15537,8,12,39,12,4,7,3,2,3,5,1,Female,Married,Other,0
1453,32,HR,Engineer,8599,28,15,31,17,4,25,1,2,4,4,0,Female,Married,Technical,0
1454,43,HR,Engineer,19374,13,5,21,0,6,10,2,1,2,3,1,Female,Divorced,Life Sciences,0
1455,58,Sales,Engineer,2393,24,9,47,25,0,10,2,2,3,3,0,Male,Single,Life Sciences,0
1456,62,Finance,Manager,2890,14,12,28,17,7,2,2,3,3,4,0,Female,Divorced,Technical,0
1457,43,Operations,Analyst,5739,5,6,1,22,9,14,4,1,2,1,1,Male,Divorced,Technical,1
1458,64,IT,Analyst,4932,28,18,39,16,4,13,3,2,3,2,1,Female,Married,Other,0
1459,49,IT,Executive,3871,14,18,37,22,7,22,4,4,4,1,1,Male,Single,Technical,1
1460,27,HR,Executive,3015,28,16,47,24,9,29,4,3,1,4,1,Female,Divorced,Technical,0
1461,33,Finance,Manager,17406,3,12,54,17,9,6,1,4,4,4,0,Female,Single,Technical,0
1462,24,Sales,Specialist,7826,17,12,10,0,4,9,4,3,3,2,1,Female,Married,Medical,0
1463,34,Finance,Analyst,16105,38,1,16,15,6,13,1,4,1,4,0,Male,Single,Technical,0
1464,40,Finance,Executive,7086,15,9,54,16,9,9,4,2,2,4,0,Male,Married,Life Sciences,0
1465,43,Sales,Analyst,4417,10,12,50,23,2,13,2,3,4,5,0,Female,Divorced,Other,0
1466,38,HR,Manager,17401,13,8,42,20,1,5,3,1,2,2,1,Female,Married,Other,0
1467,39,Finance,Manager,19051,2,0,59,14,5,14,4,1,1,3,0,Female,Single,Other,1
1468,24,IT,Specialist,5293,37,13,7,23,4,5,1,4,3,1,0,Female,Single,Medical,0
1469,31,Sales,Specialist,11447,17,15,21,14,8,9,3,4,1,3,1,Male,Single,Life Sciences,0
1470,32,Operations,Manager,17359,19,19,3,16,9,8,1,4,1,3,0,Female,Divorced,Technical,1
